search URL:,https://patents.google.com/?q=%28%22beta+distribution%22+OR+%22beta-binomial%22+OR+%22simulation%22%29+AND+%28%22genetic+variant%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-2004535181-A,Novel polynucleotides and polypeptides of IFNα-14 gene ,ジェンオディセ,エスカリ，ジャン−ルイ,2001-05-23,2002-05-22,2004-11-25,,https://patents.google.com/patent/JP2004535181A/en,https://patentimages.storage.googleapis.com/89/c8/e9/8a255f0c60c338/2004535181-14.png
WO-0240526-A1,A novel polypeptide-homo brain specific expressed protein 18.70 and polynucleotide encoding said polypeptide ,Shanghai Biowindow Gene Development Inc.,"Yumin Mao, Yi Xie",2000-09-12,2001-09-10,2002-05-23,,https://patents.google.com/patent/WO2002040526A1/en,
WO-02064617-A2,Method and system for haplotype reconstruction ,Isis Innovation Limited,"Matthew Stephens, Peter James Donnelly, Nicholas James Smith",2001-02-09,2002-02-08,2002-08-22,,https://patents.google.com/patent/WO2002064617A2/en,
EP-1383895-A2,Polynucleotides and polypeptides of the ifnalpha-5 gene ,GenOdyssee,Jean-Louis Escary,2001-05-03,2002-05-02,2004-01-28,,https://patents.google.com/patent/EP1383895A2/en,
EP-1395684-A2,New polynucleotides and polypeptides of the ifnalpha-7 gene ,GenOdyssee,Jean-Louis Escary,2001-06-11,2002-06-11,2004-03-10,,https://patents.google.com/patent/EP1395684A2/en,
WO-0172785-A1,A novel polypeptide-human helix-loop-helix protein 17 and the polynucleotide encoding said polypeptide ,Biowindow Gene Development Inc. Shanghai,"Yumin Mao, Yi Xie",2000-03-17,2001-03-16,2001-10-04,,https://patents.google.com/patent/WO2001072785A1/en,
WO-2023282771-A1,Coronavirus vaccine composition ,Covid-19 Vaccine Corporation Limited,"Robert Graham Feldman, Andrew Brian Herbert, Andrew James HOLLINGS, Giovanni MAZZOCCO, Alexander MYRONOV, Iga NIEMIEC, Piotr STĘPNIAK, Oliver KOLBACHER, Benjamin SCHUBERT",2021-07-09,2022-07-08,2023-01-12,,https://patents.google.com/patent/WO2023282771A1/en,
CN-119002406-A,Method for solving inverse scheduling of furniture workshop based on genetic variation neighborhood algorithm ,南京林业大学,"熊先青, 张美�, 岳心怡, 许修桐, 陈家璇, 朱兆龙",2024-09-06,2024-09-06,2024-11-22,,https://patents.google.com/patent/CN119002406A/en,
US-2023215513-A1,Methods and systems for detecting tumor mutational burden ,Sophia Genetics S.A.,"Jonathan BIELER, Yvan Wenger, Christian Pozzorinni, Zhenyu XU",2021-12-31,2022-12-30,2023-07-06,,https://patents.google.com/patent/US20230215513A1/en,https://patentimages.storage.googleapis.com/11/d2/68/0778646c620ca0/US20230215513A1-20230706-D00000.png
CN-114277162-A,"MNP marker combination, primer pair combination, kit and application of Mycobacterium tuberculosis ",江汉大学,"肖华锋, 高利芬, 陈利红, 李甜甜, 周俊飞, 彭海, 李论, 方治伟, 万人静",2021-11-06,2021-11-06,2022-04-05,,https://patents.google.com/patent/CN114277162A/en,https://patentimages.storage.googleapis.com/66/ed/43/3313ff09cf508e/HDA0003341318530000011.png
CN-1213069-C,Growth promoting factor and its prepn and use ,上海市计划生育科学研究所,"左嘉客, 顾正, 王健",2001-04-30,2001-04-30,2005-08-03,2005-08-03,https://patents.google.com/patent/CN1213069C/en,https://patentimages.storage.googleapis.com/88/4f/dc/d53ad10aaf7f28/C01112817.800291.png
CN-1511847-A,Ubiquitin-like molecule coming from human dendritic cell and its codnig sequence and use ,第二军医大学免疫学研究所,"刘书逊, 李楠, 曹雪涛",2002-12-30,2002-12-30,2004-07-14,,https://patents.google.com/patent/CN1511847A/en,https://patentimages.storage.googleapis.com/b8/05/10/b8bfe83327ad7e/A0216058700271.png
CN-1477119-A,"Novel Human cysteine proteinase inhibitor sample molecule, its coding sequence and application ",浙江大学免疫学研究所,"孙红颖, 李楠, 曹雪涛",2002-08-19,2002-08-19,2004-02-25,,https://patents.google.com/patent/CN1477119A/en,https://patentimages.storage.googleapis.com/58/2a/21/36b94bc2f4b3f9/A0213655800241.png
JP-4789518-B2,"Method for detecting target substance using probe-immobilized carrier with manufacturing conditions, and apparatus, kit and system therefor ",キヤノン株式会社,"亨 石橋, 和明 高畑",2005-06-30,2005-06-30,2011-10-12,2011-10-12,https://patents.google.com/patent/JP4789518B2/en,https://patentimages.storage.googleapis.com/72/7c/6f/1ea903d53e50c2/0004789518-2.png
WO-0149727-A1,A novel polypeptide-bacteria chemotactic signal transducer 9 and the polynucleotide encoding said polypeptide ,"Fudan University, Shanghai Bio Door Gene Technology Ltd.","Yumin Mao, Yi Xie",1999-12-29,2000-12-25,2001-07-12,,https://patents.google.com/patent/WO2001049727A1/en,
WO-2023064257-A1,"1h-1,2,3-triazole-4-carboxylic acids for treatment of hyperoxaluria and kidney stones ","Cantero Therapeutics, Inc., Bridgebio Services, Inc.","Jonathan C. Fox, Uma Sinha, Satish Rao",2021-10-11,2022-10-11,2023-04-20,,https://patents.google.com/patent/WO2023064257A1/en,
US-2004241735-A1,Method and system for genotyping ,Perlin Mark W.,Mark Perlin,1994-06-17,2004-05-04,2004-12-02,,https://patents.google.com/patent/US20040241735A1/en,https://patentimages.storage.googleapis.com/a3/28/8c/6d293cb4e647e4/US20040241735A1-20041202-D00001.png
EP-1236800-A2,"Nucleic acids encoding interferon alpha 2, containing single nucleotide polymorphisms and methods of use thereof ",GenOdyssee,Jean-Louis Escary,2001-03-01,2002-03-01,2002-09-04,,https://patents.google.com/patent/EP1236800A2/en,https://patentimages.storage.googleapis.com/fd/7e/a0/82d44fd3fd4849/00810001.png
EP-4526355-A1,Multiparametric discovery and optimization platform ,"Triplebar Bio, Inc.","Jeremy Agresti, Lucas Frenz, Noor Mohammed, Adrian GRZYBOWSKI",2022-05-19,2023-05-19,2025-03-26,,https://patents.google.com/patent/EP4526355A1/en,
AU-2021381395-A1,Genotyping by sequencing ,"Regeneron Pharmaceuticals, Inc.","Goncalo Abecasis, Mathew BARBER, William SALERNO",2020-11-19,2021-11-19,2023-06-22,,https://patents.google.com/patent/AU2021381395A1/en,
US-2023207055-A1,Identifying genes with differential selective constraint between humans and non-human primates ,"Illumina, Inc.","Hong Gao, Joshua Goodwin Jon McMaster-Schraiber, Kai-How FARH",2021-12-29,2022-12-28,2023-06-29,,https://patents.google.com/patent/US20230207055A1/en,https://patentimages.storage.googleapis.com/cf/24/aa/125721ef7eb299/US20230207055A1-20230629-D00000.png
CN-1377891-A,"Zinc finger protein from dendritic cell, its coding sequence and use ",第二军医大学免疫学研究所,"章卫平, 弭静, 万涛, 曹雪涛",2001-04-02,2001-04-02,2002-11-06,,https://patents.google.com/patent/CN1377891A/en,https://patentimages.storage.googleapis.com/02/a4/35/28650ec0dd3699/A01105817.X00301.png
EP-3555101-A2,"[(phenylsulfonyl)octahydro-epiminoisoindol-yl](1h-1,2,3-triazol-5-yl)methanones ",Bayer Pharma Aktiengesellschaft,"Marcus Koppitz, Holger Siebeneicher, Holger STEUBER, Antonius Ter Laak, Reinhard Nubbemeyer, Antje Rottmann, Horst Irlbacher, Benjamin Bader, Michaele PETERS, Andrea Wagenfeld",2016-12-19,2017-12-15,2019-10-23,,https://patents.google.com/patent/EP3555101A2/en,
WO-2018114672-A1,"[4-(phenylsulfonyl)piperazin-1-yl](1h-1,2,3-triazol-4-yl)methanones ",Bayer Pharma Aktiengesellschaft,"Marcus Koppitz, Holger Siebeneicher, Holger STEUBER, Antonius Ter Laak, Reinhard Nubbemeyer, Antje Rottmann, Horst Irlbacher, Benjamin Bader, Michaele PETERS, Andrea Wagenfeld",2016-12-19,2017-12-15,2018-06-28,,https://patents.google.com/patent/WO2018114672A1/en,
CN-1718729-A,Function and application of novel human immune cell inhibitory receptor KLRL1 ,中国人民解放军第二军医大学,"韩岩梅, 李楠, 曹雪涛",2004-07-07,2004-07-07,2006-01-11,,https://patents.google.com/patent/CN1718729A/en,https://patentimages.storage.googleapis.com/62/f1/8e/d499752d86a41e/A200410052624.400291.png
CN-1603341-A,"Human calcium ion / calmodulin deopendent protein kinase II inhibitory protein alpha, its coded sequence and use ",第二军医大学免疫学研究所,"李楠, 王春梅, 万涛, 曹雪涛",2003-09-29,2003-09-29,2005-04-06,,https://patents.google.com/patent/CN1603341A/en,https://patentimages.storage.googleapis.com/ae/76/72/0ff82394ea221c/A03151428.600271.png
AU-2002257777-A1,New polynucleotides and polypeptides of the IFN$G(A)-21 gene ,Genodyssee,Jean-Louis Escary,2001-03-30,2002-03-29,2003-04-03,,https://patents.google.com/patent/AU2002257777A1/en,
AU-2002338442-A1,New polynucleotides and polypeptides of the IFN alpha-17 gene ,Genodyssee,Jean-Louis Escary,2001-04-24,2002-04-23,2003-04-17,,https://patents.google.com/patent/AU2002338442A1/en,
CN-1475499-A,"New type human cell signal related protein, its code sequence and use ",第二军医大学免疫学研究所,"楠 李, 李楠, 陈涛涌, 曹雪涛",2002-08-16,2002-08-16,2004-02-18,,https://patents.google.com/patent/CN1475499A/en,https://patentimages.storage.googleapis.com/64/a2/4b/6713dfe617832b/A0213652200302.png
CN-1916022-A,"Gene correlative to cardiovascular pathology caused by diabetes, and usage ",上海市内分泌代谢病研究所,罗敏,2005-08-19,2005-08-19,2007-02-21,,https://patents.google.com/patent/CN1916022A/en,https://patentimages.storage.googleapis.com/44/0a/38/d960d69d920ba6/A20051002893500321.png
WO-02083733-A2,Polynucleotides and polypeptides of the ifnalpha-6 gene ,Genodyssee,Jean-Louis Escary,2001-04-18,2002-04-17,2002-10-24,,https://patents.google.com/patent/WO2002083733A2/en,
CN-1475502-A,"New withered induced protein, its coded sequence and use ",浙江大学免疫学研究所,"玮 陈, 陈玮, 陈涛涌, 李楠, 曹雪涛",2002-08-16,2002-08-16,2004-02-18,,https://patents.google.com/patent/CN1475502A/en,https://patentimages.storage.googleapis.com/3a/5a/7d/e808bffb7b75e3/A0213652600271.png
CN-1534043-A,Ubiquition type molecule of human bone marrow substrate cell source and its coding sequence and use ,第二军医大学免疫学研究所,"刘书逊, 李楠, 曹雪涛",2003-03-31,2003-03-31,2004-10-06,,https://patents.google.com/patent/CN1534043A/en,https://patentimages.storage.googleapis.com/6a/1a/4e/71912cc00df072/A0311607400271.png
KR-20230116897-A,Computer implemented method and apparatus for genetic data analysis ,제노믹스 피엘씨,"레이첼 무어, 빈센트 얀 마리 플래그놀, 마이클 위알, 다니엘 웰스, 크리스토퍼 찰스 알랜 스펜서",2020-12-01,2021-11-26,2023-08-04,,https://patents.google.com/patent/KR20230116897A/en,
KR-20220045929-A,Genetic Variation Associated with Treatment Response in Neurological Disorders ,"비스타젠 쎄라퓨틱스, 인크.",에이치. 랄프 스노드그라스,2019-04-09,2020-04-09,2022-04-13,,https://patents.google.com/patent/KR20220045929A/en,https://patentimages.storage.googleapis.com/6e/ff/b1/481eeefee5402c/pct00001.png
BE-1030583-B1,Small intestinal microbiota model ,Prodigest,"Massimo Marzorati, Den Abbeele Pieter Van, Stef Deyaert, Frédéric Moens, Gies Vandevijver",2022-06-02,2022-06-02,2024-01-08,2024-01-08,https://patents.google.com/patent/BE1030583B1/en,
EP-4031687-A1,"Methods, compositions, and systems for classification of genetic variants of unknown significance ",Laboratory Corporation of America Holdings,"Stanley Letovsky, Anjen Chenn",2019-09-19,2020-09-18,2022-07-27,,https://patents.google.com/patent/EP4031687A1/en,
KR-20230108417-A,Inflammatory bowel disease patient immune system simulation avatar model and drug screening platform ,가톨릭대학교 산학협력단,"조미라, 이보인, 박성환, 이한희, 양승천, 박진실, 정하연, 김솔",2022-01-11,2022-01-11,2023-07-18,,https://patents.google.com/patent/KR20230108417A/en,
WO-2024192107-A1,Germline and cancer subtypes for monitoring and treatment ,"Cz Biohub Sf, Llc, The Board Of Trustees Of The Leland Stanford Junior University","Christina CURTIS, Kathleen HOULAHAN",2023-03-13,2024-03-13,2024-09-19,,https://patents.google.com/patent/WO2024192107A1/en,
JP-2005519630-A,Nucleic acid reactions using labels with different redox potentials ,"クリニカル・マイクロ・センサーズ・インコーポレイテッド, ザ・リージェンツ・オブ・ザ・ユニバーシティー・オブ・カリフォルニア","チャンジュン・ユ, イツハク・トール",2001-04-03,2002-04-03,2005-07-07,,https://patents.google.com/patent/JP2005519630A/en,https://patentimages.storage.googleapis.com/c5/54/6e/5dbe20649d1e3e/2005519630-47.png
JP-2008527991-A,Method for improving strains based on in silico analysis ,コリア  アドバンスド  インスティチュート  オブ  サイエンス  アンド  テクノロジィ,"サンユプ イ, テヨン キム, トンユ イ, サンジュン イ",2005-04-08,2005-05-23,2008-07-31,,https://patents.google.com/patent/JP2008527991A/en,https://patentimages.storage.googleapis.com/e4/50/fd/e148eb7acc2ee9/2008527991-7.png
CN-1662554-A,Vaccine for the prevention and treatment of alzheimer's and amyloid related diseases ,神经化学（国际）有限公司,"F·格尔维斯, L·赫伯特, R·J·查利福尔, 孔宪起",2001-05-29,2002-05-29,2005-08-31,,https://patents.google.com/patent/CN1662554A/en,https://patentimages.storage.googleapis.com/35/4d/f0/71173da5250f4d/A0281496700661.png
JP-2002238577-A,Cerebral aneurysm-sensitive gene ,"Otsuka Pharmaceut Co Ltd, 大塚製薬株式会社","Itsuro Inoue, 逸朗 井ノ上",2001-02-20,2001-02-20,2002-08-27,,https://patents.google.com/patent/JP2002238577A/en,
CN-1678734-B,Differentiation modulating agents and uses thereof ,韦尔瓦制药有限公司,"J·B·普林斯, L·J·赫特雷",2002-06-27,2003-06-27,2012-12-12,2012-12-12,https://patents.google.com/patent/CN1678734B/en,https://patentimages.storage.googleapis.com/8e/4e/c8/907698a6ec0afc/H03820407X19960328E000011.png
JP-2001517457-A,Allelic variants of the phospholipase C-γ1 gene associated with bipolar disorder ,"マクギル・ユニヴァーシティ, ユニバーシティ・オブ・オタワ","ルロー，ギー・アー, トゥレッキ，グスタヴォ, アルダ，マーティン, グロフ，ポール",1997-09-24,1998-09-24,2001-10-09,,https://patents.google.com/patent/JP2001517457A/en,
US-2022395511-A1,Compositions and methods for increasing cell surface oxytocin receptor (oxtr) ,Washington University,"Sarah England, Manasi Malik, Princess Imoukhuede, Yingye Fang",2021-06-10,2022-06-10,2022-12-15,,https://patents.google.com/patent/US20220395511A1/en,https://patentimages.storage.googleapis.com/ca/63/fa/fc68ce03debad1/US20220395511A1-20221215-D00000.png
CN-104293779-A,Improvements in induced heteroduplex generators ,Ihg法玛柯有限公司,L·A·蒂利,2004-10-08,2005-10-10,2015-01-21,,https://patents.google.com/patent/CN104293779A/en,
TW-202342524-A,Antigen binding proteins ,"美商２３與我有限公司, 英商葛蘭素史密斯克藍智慧財產權(3號)有限公司","喬伊 班傑明, 沙相根 巴利爾, 陳怡伶, 峪 陳, 鍾唯任, 扎拉巴赫拉米 迪茲切赫, 嘉敏 傅, 派翠克 科尼格, 宇杰 劉, 莫羅 波吉歐, 斯魯蒂 亞達夫, 蔡秉喬, 克羅斯 斯皮茲法登",2022-04-29,2023-05-01,2023-11-01,,https://patents.google.com/patent/TW202342524A/en,
CN-1390852-A,Human auricular fibrillation pathogene and coding protein and its usage ,"同济大学, 国家人类基因组南方研究中心","陈义汉, 黄薇, 徐世杰, 徐文渊, 谢陪俐",2001-06-08,2001-06-08,2003-01-15,,https://patents.google.com/patent/CN1390852A/en,
WO-2025042995-A1,Treatment of enpp1 deficiency and abcc6 deficiency in children ,"Inozyme Pharma, Inc.","Kurt Gunter, Yves SABBAGH",2023-08-22,2024-08-21,2025-02-27,,https://patents.google.com/patent/WO2025042995A1/en,
CN-101146913-A,Improvements in induced heteroduplex generators ,Ihg法玛柯有限公司,L·A·蒂利,2004-10-08,2005-10-10,2008-03-19,,https://patents.google.com/patent/CN101146913A/en,https://patentimages.storage.googleapis.com/de/de/7b/dfd9f25f0b3da2/A20058003431000231.png
CN-1922331-A,Direct nucleic acid detection in bodily fluids ,第三次浪潮技术公司,"V·利亚米切瓦, A·A·卢克维亚克, N·贾维斯, R·罗韦恩, J·G·霍尔, H·T·阿拉韦",2003-10-16,2004-10-18,2007-02-28,,https://patents.google.com/patent/CN1922331A/en,https://patentimages.storage.googleapis.com/a1/7e/86/83b2ff9185f1e4/A20048003570001101.png
EP-1338649-A1,Novel gene overexpressed in heart and skeletal muscle and use tehreof ,"Takeda Chemical Industries, Ltd.","Nobuyuki Koyama, Seiichi Tanida, Toshifumi Watanabe",2000-10-30,2001-10-29,2003-08-27,,https://patents.google.com/patent/EP1338649A1/en,https://patentimages.storage.googleapis.com/4f/cb/50/c346ba1912b795/00850001.png
CN-1618806-A,Liver cancer inhibition factor and its coding sequence and use ,上海人类基因组研究中心,"滕云, 韩泽广",2003-11-21,2003-11-21,2005-05-25,,https://patents.google.com/patent/CN1618806A/en,https://patentimages.storage.googleapis.com/5b/13/d3/e5ff922e67a022/A200310108761.000291.png
CN-1746187-A,Genes causing atrial fibrillation and their uses ,同济大学,"陈义汉, 刘懿",2004-09-10,2004-09-10,2006-03-15,,https://patents.google.com/patent/CN1746187A/en,https://patentimages.storage.googleapis.com/87/2f/8a/ca8992fe5b47ca/A20041006626500261.png
US-2024026345-A1,Parallel single-cell reporter assays and compositions ,Washington University,"Barak Cohen, Siqi ZHAO",2022-07-22,2022-11-10,2024-01-25,,https://patents.google.com/patent/US20240026345A1/en,https://patentimages.storage.googleapis.com/98/13/96/a43b0c4bdf928a/US20240026345A1-20240125-D00000.png
US-2022151938-A1,Tablet for use in treating huntington's disease and method of making the same ,"Ptc Therapeutics, Inc.",Swathi Pinnamaneni,2022-01-28,2022-01-28,2022-05-19,,https://patents.google.com/patent/US20220151938A1/en,
WO-2023191630-A1,Antisense nucleic acids for use in the treatment for kcnq1 mutation carriers ,Academisch Medisch Centrum,"Yigal-Martin Pinto, Anke Johanna Marina Tijsen, Lucía Cocera ORTEGA",2022-03-30,2023-03-30,2023-10-05,,https://patents.google.com/patent/WO2023191630A1/en,
CN-117352042-A,A method for detecting critical states in complex biological systems ,河南科技大学,"李培峦, 李沛谕, 谢宇珂, 卢跃静, 任婧, 郑园梦, 蒋静, 张菁菁",2023-11-06,2023-11-06,2024-01-05,,https://patents.google.com/patent/CN117352042A/en,
WO-2021078359-A1,Use of inhibitors of cubilin for the treatment of chronic kidney diseases ,"INSERM (Institut National de la Santé et de la Recherche Médicale), Assistance Publique-Hôpitaux De Paris (Aphp), Fondation Imagine, Universite De Paris","Matias SIMONS, Christian Andersen",2019-10-21,2019-10-21,2021-04-29,,https://patents.google.com/patent/WO2021078359A1/en,
JP-2006253482-A,"Substrate for electrostatic suction ink jet, forming method of pattern and substrate with pattern ","Konica Minolta Holdings Inc, コニカミノルタホールディングス株式会社","Yasuo Nishi, 泰男 西",2005-03-11,2005-03-11,2006-09-21,,https://patents.google.com/patent/JP2006253482A/en,https://patentimages.storage.googleapis.com/7f/62/f2/953f69afd963c1/2006253482-6.png
CN-117651611-A,High throughput analysis of biomolecules ,铂赛基因组学公司,杰伊·A·A·韦斯特,2021-05-07,2022-05-05,2024-03-05,,https://patents.google.com/patent/CN117651611A/en,
CN-119685461-A,Method or device for detecting CNV and predicting maternal contamination ,序康医疗科技（苏州）有限公司,"万成, 曹江琴, 李团, 马淑杰, 邹央云, 陆思嘉",2024-12-20,2024-12-20,2025-03-25,,https://patents.google.com/patent/CN119685461A/en,
CN-1281962-C,Tumor relevant secretory protein as a liver cancer marker and uses thereof ,上海新世界基因技术开发有限公司,"万大方, 顾健人, 杨胜利",2003-12-15,2003-12-15,2006-10-25,2006-10-25,https://patents.google.com/patent/CN1281962C/en,https://patentimages.storage.googleapis.com/01/7b/f4/131c11a8020fa4/C20031010939800222.png
CN-1622955-A,Tumor tag and the use thereof ,上海睿星基因技术有限公司,吴骏,2002-03-04,2002-03-04,2005-06-01,,https://patents.google.com/patent/CN1622955A/en,
CN-1151251-C,"New human-phosphoguanosine reductase, its coding sequence and application ",第二军医大学免疫学研究所,"嘉 张, 张嘉, 章卫平, 万涛, 曹雪涛",2001-04-12,2001-04-12,2004-05-26,2004-05-26,https://patents.google.com/patent/CN1151251C/en,https://patentimages.storage.googleapis.com/88/77/94/db8d6181747543/C01105966.400281.png
WO-2023148510-A1,Therapeutic molecules ,Cancer Research Technology Limited,Monika GULLEROVA,2022-02-07,2023-02-07,2023-08-10,,https://patents.google.com/patent/WO2023148510A1/en,
WO-2025129054-A1,Ingestible composition comprising brazzein ,"Perfect Day, Inc.","Melanie Jean Goulson, Hillary Ann Field SANDROCK",2023-12-14,2024-12-13,2025-06-19,,https://patents.google.com/patent/WO2025129054A1/en,
JP-2006181926-A,"Liquid ejection head, liquid ejection device, and liquid ejecting method ","Konica Minolta Holdings Inc, コニカミノルタホールディングス株式会社","Yasuo Nishi, 泰男 西, Nobutaka Ueno, 修敬 上野, Atsuo Yanada, 篤郎 梁田",2004-12-28,2004-12-28,2006-07-13,,https://patents.google.com/patent/JP2006181926A/en,https://patentimages.storage.googleapis.com/39/59/17/b8337fe2223d0c/2006181926-6.png
JP-WO2006070557-A1,"Liquid discharge head, liquid discharge apparatus, and liquid discharge method ",コニカミノルタホールディングス株式会社,"上野　修敬, 修敬 上野, 西　泰男, 泰男 西, 篤郎 梁田, 篤郎 梁田",2004-12-28,2005-12-01,2008-06-12,,https://patents.google.com/patent/JPWO2006070557A1/en,
US-2025140372-A1,Systems and methods for patient targeted therapy development ,"Flagship Pioneering Innovations Vi, Llc","Douglas Gowers Cole, Aaron Garth Day-Williams",2018-03-30,2024-11-13,2025-05-01,,https://patents.google.com/patent/US20250140372A1/en,https://patentimages.storage.googleapis.com/3a/ce/a4/cd3ec3945ad42d/US20250140372A1-20250501-D00000.png
CN-1745097-A,Tumor markers and uses thereof ,上海睿星基因技术有限公司,"吴骏, 罗楹",2003-02-27,2003-02-27,2006-03-08,,https://patents.google.com/patent/CN1745097A/en,
JP-2006175296-A,Liquid delivery apparatus and liquid delivery method ,"Konica Minolta Holdings Inc, コニカミノルタホールディングス株式会社","Nobutaka Ueno, 修敬 上野, Yasuo Nishi, 泰男 西",2004-12-20,2004-12-20,2006-07-06,,https://patents.google.com/patent/JP2006175296A/en,https://patentimages.storage.googleapis.com/9b/8e/56/04cf64fe8e3e14/2006175296-5.png
JP-WO2006067966-A1,"Liquid discharge head, liquid discharge apparatus, and liquid discharge method ",コニカミノルタホールディングス株式会社,"上野　修敬, 修敬 上野, 西　泰男, 泰男 西, 篤郎 梁田, 篤郎 梁田",2004-12-20,2005-12-07,2008-06-12,,https://patents.google.com/patent/JPWO2006067966A1/en,https://patentimages.storage.googleapis.com/e6/d7/83/643811df170950/2006067966-4.png
CN-1668640-A,Tumour tag and use thereof ,上海睿星基因技术有限公司,"吴骏, 罗楹",2002-09-09,2002-09-09,2005-09-14,,https://patents.google.com/patent/CN1668640A/en,
CN-101426932-B,Target-specific compomers and methods of use ,斯昆诺有限公司,"马蒂亚斯·埃里希, 迪尔克·约翰内斯·范德博姆",2004-06-23,2005-06-22,2012-06-27,2012-06-27,https://patents.google.com/patent/CN101426932B/en,https://patentimages.storage.googleapis.com/03/5b/36/e1c7090047d266/H05821007020061227E000011.png
JP-4715214-B2,Liquid discharge head and liquid discharge apparatus ,コニカミノルタホールディングス株式会社,"篤郎 梁田, 泰男 西, 修敬 上野, 正和 伊達",2005-02-01,2005-02-01,2011-07-06,2011-07-06,https://patents.google.com/patent/JP4715214B2/en,https://patentimages.storage.googleapis.com/5f/23/a0/718692538aedfb/0004715214-2.png
US-2003143556-A1,Nucleic acid reactions using labels with different redox potentials ,"Gary Blackburn, Kayyem Jon Faiz, Chunlin Tao, Changjun Yu","Gary Blackburn, Jon Kayyem, Chunlin Tao, Changjun Yu",2001-04-03,2002-04-30,2003-07-31,,https://patents.google.com/patent/US20030143556A1/en,https://patentimages.storage.googleapis.com/76/8b/f9/67ab5f1a13ca0a/US20030143556A1-20030731-D00001.png
WO-2024054791-A1,Combination treatment of scyllo-inositol and vitamin d and/or other vitamins or active ingredients to treat cognitive disorders ,"Eirgen Pharma, Ltd.","Phillip Frost, Antonio Cruz, John K. CHOE, Jane H. Hsiao",2022-09-07,2023-09-05,2024-03-14,,https://patents.google.com/patent/WO2024054791A1/en,
JP-2006315232-A,Liquid ejector ,"Konica Minolta Holdings Inc, コニカミノルタホールディングス株式会社","Masakazu Date, 正和 伊達",2005-05-11,2005-05-11,2006-11-24,,https://patents.google.com/patent/JP2006315232A/en,https://patentimages.storage.googleapis.com/e1/c8/64/510a3cff12484a/2006315232-14.png
JP-4830299-B2,Liquid ejection device ,コニカミノルタホールディングス株式会社,"正和 伊達, 修敬 上野",2005-01-11,2005-01-11,2011-12-07,2011-12-07,https://patents.google.com/patent/JP4830299B2/en,https://patentimages.storage.googleapis.com/9e/13/76/ee86dc77bbadf9/0004830299-2.png
CN-1919868-A,Chronic neuralgia related albumen and gene thereof ,"中国科学院上海生命科学研究院, 复旦大学","景乃禾, 王希道, 张玉秋, 赵志奇",2005-08-26,2005-08-26,2007-02-28,,https://patents.google.com/patent/CN1919868A/en,https://patentimages.storage.googleapis.com/33/8c/da/dde638a46b0558/A20051002911300301.png
KR-20250051585-A,Pluripotent stem cells derived heart organoids structurally and functionally similar to heart and method for producing the same ,건국대학교 글로컬산학협력단,"정형민, 김시윤, 이슬기",2023-10-06,2024-10-07,2025-04-17,,https://patents.google.com/patent/KR20250051585A/en,
EP-1064398-B1,Two-dimensional linkage study techniques ,"McGinnis, Ralph Evan, McGinnis, Robert Owen","Ralph Evan Mcginnis, Robert Owen Mcginnis",1998-02-26,1999-02-26,2010-10-06,2010-10-06,https://patents.google.com/patent/EP1064398B1/en,https://patentimages.storage.googleapis.com/13/c9/d5/e1c58a380870b9/imgf0001.png
CN-1778816-B,Human Cell Surface Membrane Molecules and Applications ,中国人民解放军第二军医大学,"曹雪涛, 李楠, 隋礼丽, 万涛",2004-11-22,2004-11-22,2010-07-07,2010-07-07,https://patents.google.com/patent/CN1778816B/en,https://patentimages.storage.googleapis.com/9b/81/db/9eeaebd5f42450/H04184397320041209E000011.png
CN-1303861-A,"Novel retinoblastoma protein binding protein, its preparation and application ",中国科学院上海细胞生物学研究所,"朱学良, 鄢秀敏, 钱敏",2000-01-07,2000-01-07,2001-07-18,,https://patents.google.com/patent/CN1303861A/en,https://patentimages.storage.googleapis.com/d5/b5/89/dfde747497284e/A00111426.300271.png
US-2006282222-A1,Data analysis system and data analysis method ,"Satoshi Mitsuyama, Kumiko Seto, Takahiko Shintani","Satoshi Mitsuyama, Kumiko Seto, Takahiko Shintani",2005-06-13,2005-08-29,2006-12-14,,https://patents.google.com/patent/US20060282222A1/en,https://patentimages.storage.googleapis.com/3e/a6/9f/fe186242c72aa4/US20060282222A1-20061214-D00001.png
CN-100467599-C,"Flower type and inflorescence structure regulation genes, encoded proteins and their applications in japonicus japonicus ",中国科学院上海植物生理研究所,"冯献忠, 罗达, 赵忠",2002-06-14,2002-06-14,2009-03-11,2009-03-11,https://patents.google.com/patent/CN100467599C/en,https://patentimages.storage.googleapis.com/bc/d3/49/036d27ce03bc92/C02112067E00281.png
CN-1299832-A,New human cell cycle regulating protein and its code sequence and use ,上海华晨生物技术研究所,"曹雪涛, 章卫平, 万涛, 何龙, 李楠, 袁正隆, 于益芝",1999-12-16,1999-12-16,2001-06-20,,https://patents.google.com/patent/CN1299832A/en,https://patentimages.storage.googleapis.com/59/48/4f/8ea557809c0fa8/A99124273.400261.png
