search URL:,https://patents.google.com/?q=%22Bayesian%22+AND+%28%22gene+panel%22+OR+%22variant+interpretation%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
EP-4515545-A1,Two competing guilds as core microbiome signature for human diseases ,"Rutgers, the State University of New Jersey, Shanghai Jiao Tong University","Liping Zhao, Guojun WU, Chenhong ZHANG",2022-04-25,2023-04-25,2025-03-05,,https://patents.google.com/patent/EP4515545A1/en,
WO-2023107869-A1,Methods and systems for highlighting clinical information in diagnostic reports ,"Foundation Medicine, Inc.","Rachel ERBACH, Lauren THORPE, Erica GORNSTEIN",2021-12-08,2022-12-02,2023-06-15,,https://patents.google.com/patent/WO2023107869A1/en,
WO-2017136709-A2,"Molecular assays for regulating immunosuppression, averting immune-mediated rejection and increasing graft survival ",The Scripps Research Insitute,"Daniel R. Salomon, Sunil M. Kurian, Brian D. MODENA",2016-02-03,2017-02-03,2017-08-10,,https://patents.google.com/patent/WO2017136709A2/en,
EP-3691686-B1,Detection of metastatic disease and related methods ,The Regents Of The University Of Michigan,"Lonnie D. Shea, Robert S. OAKES, Grace BUSHNELL, Jacqueline S. Jeruss",2017-10-06,2018-10-08,2024-12-18,2024-12-18,https://patents.google.com/patent/EP3691686B1/en,https://patentimages.storage.googleapis.com/70/6b/b2/9b3897960b6b68/imgf0001.png
WO-2015077382-A2,Combined cytology and molecular testing for early detection of esophageal adenocarcinoma ,Fight Against Cancer Innovation Trust,"Zhongren ZHOU, Tony Edward GODFREY",2013-11-19,2014-11-19,2015-05-28,,https://patents.google.com/patent/WO2015077382A2/en,
AU-2016201386-A1,System and Method for Cleaning Noisy Genetic Data and Using Data to Make Predictions ,"Natera, Inc.","Milena Banjevic, Zachary Paul Demko, David Scott Johnson, Matthew Rabinowitz",2005-11-26,2016-03-03,2016-03-24,,https://patents.google.com/patent/AU2016201386A1/en,
EP-4441244-A1,Methods for analyzing chromosomes and chromosomal abnormalities using dgh with fluorescence sorting and/or arrays ,"Kromatid, Inc.","Erin Marie Cross, Stephen William Hughes, Lauren KINNER, Christopher John Tompkins",2021-12-01,2022-12-01,2024-10-09,,https://patents.google.com/patent/EP4441244A1/en,
GB-2591115-A,Screening system and method for acquiring and processing genomic information for generating gene variant interpretations ,Congenica Ltd,Mackay Emily,2020-01-16,2020-01-16,2021-07-21,,https://patents.google.com/patent/GB2591115A/en,
CN-110172462-A,Gene and its expression product and application of the occurrence and development of a kind of pair of tumour with facilitation ,浙江大学,"周天华, 卢毅, 杨月红, 刘琼, 黄耀凭, 谢珊珊",2017-08-20,2018-08-17,2019-08-27,,https://patents.google.com/patent/CN110172462A/en,
US-10116632-B2,"System, method and computer-accessible medium for secure and compressed transmission of genomic data ",New York University,"Bhubaneswar Mishra, Jason Reed",2014-09-12,2015-09-14,2018-10-30,2018-10-30,https://patents.google.com/patent/US10116632B2/en,https://patentimages.storage.googleapis.com/02/51/07/08cce2bf7786e3/US10116632-20181030-D00000.png
WO-2018051072-A1,Methods and apparatus for identifying one or more genetic variants associated with disease in an individual or group of related individuals ,Genomics Plc,"Zhihao DING, Benjamin FROT, Luke JOSTINS, Gilean Mcvean, Michael Simpson, Susanne WELLER",2016-09-16,2017-09-12,2018-03-22,,https://patents.google.com/patent/WO2018051072A1/en,
EP-4569133-A1,Methods for reliable noninvasive preimplantation genetic testing ,"Beijing Changping Laboratory, Peking University","Lei Huang, Hao GE, Ruiqi Zhang, Xiaoliang Xie",2023-10-20,2023-10-20,2025-06-18,,https://patents.google.com/patent/EP4569133A1/en,
ES-2920280-T3,Enrichment of target genomic regions for multiplexed parallel analysis ,Nipd Genetics Public Company Ltd,"George Koumbaris, Marios Ioannides, Elena KYPRI, Acilleas Achilleos, Petros MINA, Kyriakos Tsangaras, Philippos Patsalis",2017-07-07,2018-07-06,2022-08-02,2022-08-02,https://patents.google.com/patent/ES2920280T3/en,
CN-114766056-A,Improved variant calling procedure using single cell analysis ,使命生物公司,"M·玛尼瓦南, D·金, S·萨胡, S·古拉蒂, 王姝",2019-10-02,2020-10-02,2022-07-19,,https://patents.google.com/patent/CN114766056A/en,https://patentimages.storage.googleapis.com/df/70/0e/07bfd6af881c10/HDA0003663250340000011.png
WO-2022261351-A1,Improved methods to diagnose head and neck cancer and uses thereof ,The University Of North Carolina At Chapel Hill,"Wendell Gray YARBROUGH, Natalia ISAEVA, Travis Parke SCHRANK",2021-06-09,2022-06-09,2022-12-15,,https://patents.google.com/patent/WO2022261351A1/en,
US-2025069702-A1,Population frequency modeling for quantitative variant pathogenicity estimation ,Laboratory Corporation Of America Holdings,"Toby Manders, Keith Nykamp, Alexandre Colavin, Yuya Kobayashi",2022-11-01,2024-11-11,2025-02-27,,https://patents.google.com/patent/US20250069702A1/en,https://patentimages.storage.googleapis.com/f8/d5/32/7dba93c82393a7/US20250069702A1-20250227-D00000.png
US-2023162815-A1,Methods and systems for accurate genotyping of repeat polymorphisms ,"Tempus Labs, Inc.","Gene Selkov, Kurt Oliver Gaastra, Sean Allistair IRVINE, Leonard Eric TRIGG, Francisco Miguel De La Vega",2021-11-19,2022-11-04,2023-05-25,,https://patents.google.com/patent/US20230162815A1/en,https://patentimages.storage.googleapis.com/4e/d4/d8/43f73376709f30/US20230162815A1-20230525-D00000.png
WO-2024097314-A2,Methods and systems for determining donor cell features and formulating cell therapy products based on cell features ,"Sana Biotechnology, Inc.","Adam James JOHNSON, De-Kuan Chang, Divy S. KANGEYAN, Pascal Remi Joseph BEAUCHESNE, Darin SALLOUM",2022-11-02,2023-11-01,2024-05-10,,https://patents.google.com/patent/WO2024097314A2/en,
JP-2024535886-A,Methylation fragment stochastic noise model with noisy region filter removal ,グレイル インコーポレイテッド,リウ キンウェン,2021-09-20,2022-09-16,2024-10-02,,https://patents.google.com/patent/JP2024535886A/en,
US-2024060138-A1,Breast cancer-response prediction subtypes ,The Regents Of The University Of California,"Laura J. Van't Veer, Denise Wolf, Christina Yau, Laura Esserman",2022-02-25,2023-02-24,2024-02-22,,https://patents.google.com/patent/US20240060138A1/en,https://patentimages.storage.googleapis.com/94/cb/db/407cdd22a05d58/US20240060138A1-20240222-D00000.png
US-2020105374-A1,Mixture model for targeted sequencing ,"Grail, Inc.","Earl Hubbell, Archana S. Shenoy",2018-09-28,2019-09-23,2020-04-02,,https://patents.google.com/patent/US20200105374A1/en,https://patentimages.storage.googleapis.com/44/29/4a/c621a2e9b20dc3/US20200105374A1-20200402-D00000.png
AU-2022324018-A1,Method and system for newborn screening for genetic diseases by whole genome sequencing ,Rady Children's Hospital Research Center,Stephen Kingsmore,2021-08-04,2022-08-03,2024-03-07,,https://patents.google.com/patent/AU2022324018A1/en,
EP-4374375-A1,Determination of lymphocyte abundance in mixed samples ,"The Francis Crick Institute, University College London","Robert BENTHAM, Thomas Benjamin Kingdon WATKINS, Nicholas MCGRANAHAN, Charles Swanton",2021-07-22,2022-07-22,2024-05-29,,https://patents.google.com/patent/EP4374375A1/en,
JP-2022549823-A,Kits and how to use them ,コンジェニカ リミテッド,"レンチ，ニック, ドラリー，スザンヌ, パテル，ヨーゲン, レイナー，ティム",2019-09-20,2020-09-18,2022-11-29,,https://patents.google.com/patent/JP2022549823A/en,https://patentimages.storage.googleapis.com/6d/45/4d/5663303d3fc7af/2022549823000002.png
CN-114566221-A,Automatic analysis and interpretation system for NGS data of genetic diseases ,上海交通大学医学院附属上海儿童医学中心,"王剑, 姚如恩, 李牛, 郁婷婷, 汤婕, 李国强",2022-03-04,2022-03-04,2022-05-31,,https://patents.google.com/patent/CN114566221A/en,https://patentimages.storage.googleapis.com/4f/d7/2c/b84fc2af9b6108/HDA0003531818610000011.png
WO-2023023592-A1,Repurposing drugs for non-small cell lung cancer ,West Virginia University Board of Governors on behalf of West Virginia University,Nancy Lan Guo,2021-08-18,2022-08-18,2023-02-23,,https://patents.google.com/patent/WO2023023592A1/en,
KR-20240095538-A,microsatellite marker ,캔써 리서치 테크놀로지 리미티드,"존 번, 마이클 스튜어트 잭슨, 프란시스코 마우로 산티바네즈-코레프, 리차드 갤론",2021-10-01,2022-10-03,2024-06-25,,https://patents.google.com/patent/KR20240095538A/en,
WO-2022159774-A2,METHODS AND SYSTEMS FOR mRNA BOUNDARY ANALYSIS IN NEXT GENERATION SEQUENCING ,"Tempus Labs, Inc.","Richard BLIDNER, Eric Leon HARNESS",2021-01-21,2022-01-21,2022-07-28,,https://patents.google.com/patent/WO2022159774A2/en,
WO-2016057648-A1,Molecular diagnosis of fshd by epigenetic signature ,University Of Massachusetts Medical Center,"Peter L. Jones, Takako JONES, Johnny SALAMEH, Colin Quinn, Oliver D. King",2014-10-09,2015-10-07,2016-04-14,,https://patents.google.com/patent/WO2016057648A1/en,
US-2024105337-A1,System for managing genetic information associated with a human genome of a target subject and displayed via a graphical user interface (gui) ,John Trakadis,John Trakadis,2011-09-26,2023-12-01,2024-03-28,,https://patents.google.com/patent/US20240105337A1/en,https://patentimages.storage.googleapis.com/1a/24/a4/08183045504078/US20240105337A1-20240328-D00000.png
AU-2013202555-A1,System and Method for Cleaning Noisy Genetic Data and Using Data to Make Predictions ,"Natera, Inc.","Milena Banjevic, Zachary Paul Demko, David Scott Johnson, Matthew Rabinowitz",2005-11-26,2013-04-04,2013-05-02,,https://patents.google.com/patent/AU2013202555A1/en,
US-2022293214-A1,Methods of analyzing genetic variants based on genetic material ,"Fabric Genomics, Inc.",Mark Yandell,2019-09-05,2022-03-02,2022-09-15,,https://patents.google.com/patent/US20220293214A1/en,https://patentimages.storage.googleapis.com/04/8e/ff/93c2741c65a725/US20220293214A1-20220915-D00000.png
US-2022301654-A1,Systems and methods for predicting and monitoring treatment response from cell-free nucleic acids ,"Grail, Llc","Jing Xiang, Anton VALOUEV, David Burkhardt, Nathan Hunkapiller, Eric Fung, Xiaoji Chen, Byoungsok Jung",2019-08-28,2020-08-28,2022-09-22,,https://patents.google.com/patent/US20220301654A1/en,https://patentimages.storage.googleapis.com/4c/21/b9/f0d8317e3dabf1/US20220301654A1-20220922-D00000.png
KR-20230042380-A,A highly sensitive method for detecting cancer DNA in a sample ,이니바타 엘티디.,"말콤 페리, 조반니 마르시코, 로버트 오스본, 닛잔 로젠펠드, 팀 포슈",2020-08-05,2021-08-05,2023-03-28,,https://patents.google.com/patent/KR20230042380A/en,https://patentimages.storage.googleapis.com/0f/cb/f7/7e3558b2641e37/pct00001.png
CN-117551761-A,Biomarkers for diagnosing high risk and low risk populations in a latent tuberculosis infection queue and uses thereof ,深圳大学,"陈心春, 李兆东, 蔡毅, 冯思婉, 史琛彦",2024-01-11,2024-01-11,2024-02-13,,https://patents.google.com/patent/CN117551761A/en,
US-2010285458-A1,"Gene Expression Profiling for Identification, Monitoring, and Treatment of Lupus Erythematosus ",Danute Bankaitis-Davis,Danute Bankaitis-Davis,2007-01-25,2008-01-25,2010-11-11,,https://patents.google.com/patent/US20100285458A1/en,https://patentimages.storage.googleapis.com/b7/2d/1a/d416005bfa649f/US20100285458A1-20101111-D00001.png
WO-2022203705-A1,A precision medicine portal for human diseases ,Genome International Corporation,"Periannan Senapathy, Sudar SENAPATHY",2021-03-26,2021-08-20,2022-09-29,,https://patents.google.com/patent/WO2022203705A1/en,
EP-4305204-A1,"Prediction of preeclampsia risk using circulating, cell-free rna ","CZ Biohub SF, LLC, The Board Of Trustees Of The Leland Stanford Junior University","Mira N. MOUFARREJ, Sevahn K. VORPERIAN, Gary M. SHAW, David K. Stevenson, Stephen R. Quake",2021-03-10,2022-03-09,2024-01-17,,https://patents.google.com/patent/EP4305204A1/en,
US-2022301656-A1,Genome sequencing as an alternative to cytogenetic analysis ,Washington University,"Eric Duncavage, David Spencer",2021-03-18,2022-03-18,2022-09-22,,https://patents.google.com/patent/US20220301656A1/en,https://patentimages.storage.googleapis.com/b1/eb/26/0ae31c7587730d/US20220301656A1-20220922-D00000.png
EP-3902537-A1,A method for treating swi/snf complex-deficient cancers comprising glutathione (gsh) metabolic pathway inhibitor ,"National Cancer Center, ONO Pharmaceutical Co., Ltd.","Hideaki Ogiwara, Takashi Kohno, Hiroki Sasaki",2018-12-27,2019-12-26,2021-11-03,,https://patents.google.com/patent/EP3902537A1/en,
US-2023091151-A1,Compositions and Methods for Targeted NGS Sequencing of cfRNA and cfTNA ,"Genomic Testing Cooperative, LCA",Maher Albitar,2021-09-23,2022-04-14,2023-03-23,,https://patents.google.com/patent/US20230091151A1/en,https://patentimages.storage.googleapis.com/74/b4/a5/2ef91af0f34f3f/US20230091151A1-20230323-D00000.png
US-11739369-B2,Immune profiling using small volume blood samples ,California Institute Of Technology,"Matthew W. Thomson, Tatyana Dobreva, David Brown, Jong Hwee Park",2020-03-23,2021-03-23,2023-08-29,2023-08-29,https://patents.google.com/patent/US11739369B2/en,https://patentimages.storage.googleapis.com/d5/42/61/e90091777a08eb/US11739369-20230829-D00001.png
RU-2759205-C1,Calculation of the burden of tumour mutations using tumour rna sequencing data and controlled machine learning ,Общество с ограниченной ответственностью «Онкобокс» (ООО «Онкобокс»),"Антон Александрович Буздин, Максим Игоревич Сорокин, Евгения Дмитриевна Зотова, Виктор Сергеевич Ткачев, Андрей Владимирович Гаража",2020-08-31,2020-08-31,2021-11-10,2021-11-10,https://patents.google.com/patent/RU2759205C1/en,https://patentimages.storage.googleapis.com/7a/d8/24/c205056f1dfe2d/00000001.png
WO-2012142656-A1,Method of diagnosing cancer ,Garvan Institute Of Medical Research,"Brian GLOSS, Philippa O'brien, Susan Clark",2011-04-18,2012-04-18,2012-10-26,,https://patents.google.com/patent/WO2012142656A1/en,
EP-3754030-A1,Genomic predictor of outcome in high grade t1 non-muscle invasive bladder cancer ,Fundacio Institut mar d'Investigacions Médiques (IMIM),Joaquim BELLMUNT MOLINS,2019-06-21,2019-06-21,2020-12-23,,https://patents.google.com/patent/EP3754030A1/en,https://patentimages.storage.googleapis.com/7d/0d/1d/8539e8c5d0ae0a/imgf0001.png
WO-2007094870-A2,Toxicology and cellular effect of manufactured nanomaterials ,The Regents Of The University Of California,Fanqing Chen,2005-10-28,2006-10-30,2007-08-23,,https://patents.google.com/patent/WO2007094870A2/en,
JP-2019052932-A,"Data analyzer, program and recording medium, and data analysis method ","国立研究開発法人理化学研究所, Institute Of Physical & Chemical Research","雄一 谷口, Yuichi Taniguchi, 雄一 谷口, ルクラーク・シモン, Leclerc Simon",2017-09-14,2017-09-14,2019-04-04,,https://patents.google.com/patent/JP2019052932A/en,
EP-4139479-A1,Method and system for detecting mutational signatures and their exposures ,Ramot at Tel-Aviv University Ltd.,"Roded Sharan, Itay SASON, Mark LEISERSON, Yuexi Chen",2020-04-22,2021-04-22,2023-03-01,,https://patents.google.com/patent/EP4139479A1/en,
US-2021071264-A1,Expression and genetic profiling for treatment and classification of dlbcl ,"Genomic Testing Cooperative, LCA",Maher Albitar,2019-09-11,2020-09-11,2021-03-11,,https://patents.google.com/patent/US20210071264A1/en,https://patentimages.storage.googleapis.com/6d/ba/95/6d66b669e610f2/US20210071264A1-20210311-D00000.png
WO-2008010082-A2,Diagnostic method for fibromyalgia (fms) or chronic fatigue syndrome (cfs) ,Progenika Biopharma S.A.,"Estibaliz Progenika Biopharma S.A. Olano, Ana Maria Fundacion para Ia Fibromialgia y Fatiga Cronica CUSCÓ-SEGARRA, Diego Progenika BioPharma S.A. TEJEDOR HERNÁNDEZ, Antonio Progenika BioPharma S.A. MARTÍNEZ MARTÍNEZ, Laureano Progenika BioPharma S.A. SIMÓN BUELA",2006-07-12,2007-07-12,2008-01-24,,https://patents.google.com/patent/WO2008010082A2/en,
US-2023383354-A1,Biomarkers for bipolar disorder and schizophrenia ,"The Regents Of The University Of California, Laguna Diagnostics, Llc","Terry W. Osborn, Marquis Vawter",2016-09-15,2023-06-12,2023-11-30,,https://patents.google.com/patent/US20230383354A1/en,https://patentimages.storage.googleapis.com/07/af/c2/394117c1de1d20/US20230383354A1-20231130-D00000.png
WO-2022054086-A1,A system and a method for identifying genomic abnormalities associated with cancer and implications thereof ,Indx Technology (India) Private Limited,"Gowhar SHAFI, Krithika SRINIVASAN, Shruti DESAI, Mohan UTTARWAR",2020-09-08,2021-09-08,2022-03-17,,https://patents.google.com/patent/WO2022054086A1/en,
KR-20200028320-A,Biomarker for detecting Alzheimer's disease and diagnosis for Alzheimer's disease ,한국과학기술원,"이정호, 박준성",2018-09-06,2019-09-06,2020-03-16,,https://patents.google.com/patent/KR20200028320A/en,https://patentimages.storage.googleapis.com/ee/ef/a4/0773a940c437f7/pat00001.png
WO-2018170325-A1,Methods of using genetic markers associated with endometriosis ,"Juneau Biosciences, L.L.C.","Kenneth Ward, Rakesh N. Chettier, Hans M. Albertsen",2017-03-15,2018-03-15,2018-09-20,,https://patents.google.com/patent/WO2018170325A1/en,
WO-2021019197-A1,Methods of identifying microsatellite instability ,University Of Newcastle Upon Tyne,"John Burn, Michael Stewart JACKSON, Francisco Mauro SANTIBANEZ-KOREF, Richard GALLON, Harsh SHETH",2019-07-31,2019-07-31,2021-02-04,,https://patents.google.com/patent/WO2021019197A1/en,
WO-2021072387-A1,Methods of using genetic markers associated with endometriosis ,"Juneau Biosciences, L.L.C.","Kenneth Ward, Rakesh Chettier, Hans Albertsen",2019-10-10,2020-10-12,2021-04-15,,https://patents.google.com/patent/WO2021072387A1/en,
WO-2023225175-A1,Systems and methods for cancer therapy monitoring ,"Predicine, Inc.","Pan DU, Shujun Luo, Shidong JIA, Chao DAI",2022-05-19,2023-05-18,2023-11-23,,https://patents.google.com/patent/WO2023225175A1/en,
US-2011014625-A1,System and Method for Determining the Health of a Subject Using Polymorphic Risk Markers ,Lovelace Respiratory Research Institute,"Steven A. Belinsky, Shuguang Leng",2008-03-17,2009-03-16,2011-01-20,,https://patents.google.com/patent/US20110014625A1/en,https://patentimages.storage.googleapis.com/94/20/ef/2452a26c79b3e5/US20110014625A1-20110120-D00001.png
JP-5590697-B2,"Genetic polymorphism associated with coronary heart disease, detection method and use thereof ",セレラ  コーポレーション,"メイ ルーク，, ミシェル カーギル，, ジェームス デブリン，, ドブ シフマン，",2005-03-11,2006-03-13,2014-09-17,2014-09-17,https://patents.google.com/patent/JP5590697B2/en,https://patentimages.storage.googleapis.com/0d/27/a2/2de22fa055ffac/0005590697-31.png
US-2023253070-A1,Systems and Methods for Detecting Cellular Pathway Dysregulation in Cancer Specimens ,"Tempus Labs, Inc.","Joshua Drews, Bonnie Dougherty, Lee Langer, Catherine Igartua, Andrew J. Sedgwick, Justin Guinney",2019-08-16,2023-02-28,2023-08-10,,https://patents.google.com/patent/US20230253070A1/en,https://patentimages.storage.googleapis.com/80/ac/be/e8d35213a10d9c/US20230253070A1-20230810-D00001.png
KR-102250063-B1,Method for identifying causative genes of tourette syndrome ,한국생명공학연구원,"김남순, 정경숙, 김대수, 조은위, 강제욱, 정우영, 우영재, 임원희, 이정주",2019-06-14,2019-06-14,2021-05-12,2021-05-12,https://patents.google.com/patent/KR102250063B1/en,https://patentimages.storage.googleapis.com/72/4d/cf/ff8b6dc537eeaa/112019061011980-pat00033.png
WO-2014205364-A1,Methods and characteristics for the diagnosis of acute lymphoblastic leukemia ,Memorial Sloan-Kettering Cancer Center,"Kenneth Offit, Sohela SHAH, Vajai JOSEPH, Kasmintan SCHRADER",2013-06-20,2014-06-20,2014-12-24,,https://patents.google.com/patent/WO2014205364A1/en,
US-2019180000-A1,Patient diagnosis and treatment based on genomic tensor motifs ,International Business Machines Corporation,"Filippo UTRO, Kahn Rhrissorrakrai, Laxmi Parida, Aldo Guzman Saenz",2017-12-07,2017-12-07,2019-06-13,,https://patents.google.com/patent/US20190180000A1/en,https://patentimages.storage.googleapis.com/12/7e/c4/9734e6dbe50dc6/US20190180000A1-20190613-D00001.png
IT-PD20110201-A1,METHOD FOR THE PROGNOSIS OF BREAST CANCER BASED ON THE EXPRESSION OF ENZYME PROLYL ISOMERARASE PIN1 IN COMBINATION WITH MUTATIONS OF THE GENE TP53 ,"Univ Degli Studi Trieste, Univ Dundee","Sal Giannino Del, Brovelli Javier Enrique Girardini, Marco Napoli, Silvano Piazza, Alastair Thompson",2011-06-16,2011-06-16,2012-12-17,,https://patents.google.com/patent/ITPD20110201A1/en,
US-2023084773-A1,Methods of detecting somatic mutations ,The Regents Of The University Of California,Alain Hunter Shain,2020-02-25,2021-02-24,2023-03-16,,https://patents.google.com/patent/US20230084773A1/en,https://patentimages.storage.googleapis.com/77/1a/76/113aeb6da9dba3/US20230084773A1-20230316-D00001.png
WO-2009058380-A2,Biomarkers predictive of acute coronary syndromes ,"Ihc Intellectual Asset Management, Llc",Benjamin Horne,2007-10-31,2008-10-31,2009-05-07,,https://patents.google.com/patent/WO2009058380A2/en,
EP-3864169-A2,Modular expression systems for gene expression and methods of using same ,"Children's Hospital Medical Center, HANENBERG, Helmut","Paul R. ANDREASSEN, Helmut Hanenberg",2018-10-12,2019-10-11,2021-08-18,,https://patents.google.com/patent/EP3864169A2/en,
US-2025003007-A1,Dna methylation signatures for predicting response to immunotherapy ,H. Lee Moffitt Cancer Center And Research Institute Inc.,Xuefeng Wang,2021-10-04,2022-10-04,2025-01-02,,https://patents.google.com/patent/US20250003007A1/en,https://patentimages.storage.googleapis.com/e0/c6/3b/521ecc2bec3cc7/US20250003007A1-20250102-D00000.png
CN-117497051-A,Gene mutation prediction method for multi-mode annotation generation ,良渚实验室,"沈宁, 伍赛, 刘逸程",2023-11-21,2023-11-21,2024-02-02,,https://patents.google.com/patent/CN117497051A/en,
AU-2015264833-B2,Processing and analysis of complex nucleic acid sequence data ,"Complete Genomics, Inc.","Radoje Drmanac, Bahram Ghaffarzadeh Kermani, Brock A. Peters",2011-04-14,2015-12-02,2017-09-14,2017-09-14,https://patents.google.com/patent/AU2015264833B2/en,
EP-2059608-A1,Use of snps for the diagnosis of a pain protective haplotype in the gtp cyclohydrolase 1 gene (gch1) ,Johann Wolfgang Goethe-Universität Frankfurth am Main,"Irmgard Tegeder, Joern Loetsch",2006-09-08,2007-09-07,2009-05-20,,https://patents.google.com/patent/EP2059608A1/en,
RU-2595086-C1,Method for prediction of probability of development of atherosclerosis in miners with anthracosilicosis ,"Федеральное государственное бюджетное научное учреждение ""Научно-исследовательский институт комплексных проблем гигиены и профессиональных заболеваний""","Николай Иванович Панев, Ольга Юрьевна Коротенко, Василий Васильевич Захаренков, Сергей Николаевич Филимонов, Николай Исмаилович Гафаров, Фаина Анисимовна Лузина, Роман Николаевич Панев, Елена Владимировна Попова, Ольга Николаевна Гуляева, Анастасия Сергеевна Казицкая",2015-09-25,2015-09-25,2016-08-20,2016-08-20,https://patents.google.com/patent/RU2595086C1/en,
AU-2019287364-B2,Methods for detecting variants in next-generation sequencing genomic data ,Sophia Genetics Sa,"Lin Song, Zhenyu Xu",2018-06-14,2019-06-14,2024-05-02,2024-05-02,https://patents.google.com/patent/AU2019287364B2/en,
WO-2018098241-A1,Methods of assessing risk of recurrent prostate cancer ,"University Of Rochester, Roswell Park Cancer Institute","Hartmut Land, Justin KOMISAROF, Carl MORRISON, James L. Mohler",2016-11-22,2017-11-22,2018-05-31,,https://patents.google.com/patent/WO2018098241A1/en,
CN-102918164-B,Distinguish method and the test kit of mammary cancer and benign breast disease ,生物梅里埃公司,"叶迅, 吴非, 徐清华, 孟夏, B·穆然",2010-05-28,2010-05-28,2016-01-27,2016-01-27,https://patents.google.com/patent/CN102918164B/en,
ES-2625079-T3,Compositions and methods by highly multiplexed PCR ,"Natera, Inc.","Bernhard Zimmermann, Matthew M. HILL, Philippe Gilbert LACROUTE, Michael Dodd",2012-07-24,2012-11-21,2017-07-18,2017-07-18,https://patents.google.com/patent/ES2625079T3/en,
US-2022042106-A1,Systems and methods of using cell-free nucleic acids to tailor cancer treatment ,Agendia NV,"Bastiaan Van Der Baan, Annuska Maria Gias",2020-08-06,2021-08-05,2022-02-10,,https://patents.google.com/patent/US20220042106A1/en,https://patentimages.storage.googleapis.com/13/0f/71/295c4199260584/US20220042106A1-20220210-D00000.png
US-2024158855-A1,Methods for simultaneous amplification of target loci ,"Natera, Inc.","Joshua Babiarz, Tudor Pompiliu Constantin, Lane A. Eubank, George Gemelos, Matthew Micah Hill, Huseyin Eser Kirkizlar, Matthew Rabinowitz, Onur Sakarya, Styrmir Sigurjonsson, Bernhard Zimmermann",2010-05-18,2023-02-20,2024-05-16,,https://patents.google.com/patent/US20240158855A1/en,https://patentimages.storage.googleapis.com/81/63/dc/9f51d82417f97d/US20240158855A1-20240516-D00001.png
WO-2019048068-A1,Combination of structural variations and single nucleotide changes in one statistical model for improved antimicrobial drug therapy selection ,Ares Genetics Gmbh,"Christina Backes, Valentina GALATA, Andreas Keller, Susanne Schmolke, Cord Friedrich Stähler",2017-09-11,2017-09-11,2019-03-14,,https://patents.google.com/patent/WO2019048068A1/en,
EP-3216873-A1,Combination of structural variations and single nucleotide changes in one statistical model for improved therapy selection ,Curetis GmbH,"Christina Backes, Valentina GALATA, Andreas Keller, Susanne Schmolke, Friedrich STÄHLER",2016-03-08,2016-03-08,2017-09-13,,https://patents.google.com/patent/EP3216873A1/en,
JP-2021527250-A,Number of copies Variant cola ,ミリアド・ウィメンズ・ヘルス・インコーポレーテッド,"ハース，ケビン・アール, ホーン，スン・ヘ, カレタ，ピョートル, ホーガン，グレゴリー・ジョン",2018-06-06,2019-05-31,2021-10-11,,https://patents.google.com/patent/JP2021527250A/en,https://patentimages.storage.googleapis.com/05/0a/f5/b176636b230105/2021527250-49.png
WO-2013064702-A2,Probes for diagnosis and monitoring of neurodegenerative disease ,Diagenic Asa,"Praveen Sharma, Torbjørn LINDAHL",2011-11-03,2012-11-05,2013-05-10,,https://patents.google.com/patent/WO2013064702A2/en,
CN-117265098-A,"Early marker for predicting myocardial infarction heart failure, prognosis model and application thereof ",上海市东方医院（同济大学附属东方医院）,"何志颖, 刘中民, 王喜城, 母晓兰, 韩家奇",2023-09-25,2023-09-25,2023-12-22,,https://patents.google.com/patent/CN117265098A/en,
US-10900070-B2,Multiplex analysis of gene expression in individual living cells ,The General Hospital Corporation,"Ayhan ATMANLI, Ibrahim J. Domian",2015-05-01,2016-04-29,2021-01-26,2021-01-26,https://patents.google.com/patent/US10900070B2/en,https://patentimages.storage.googleapis.com/41/c1/9f/eecd9ec077ce64/US10900070-20210126-D00001.png
CN-110699436-A,Method and system for determining whether there is a deletion of exon 7 in the SMN1 gene of a sample to be tested ,"天津华大医学检验所有限公司, 广州华大基因医学检验所有限公司, 深圳华大基因股份有限公司, 深圳华大临床检验中心","郭凤禹, 宋立洁, 孙隽, 王亚玲, 范林林, 彭智宇",2018-07-10,2018-07-10,2020-01-17,,https://patents.google.com/patent/CN110699436A/en,https://patentimages.storage.googleapis.com/51/44/2c/b8920b3c8504a9/HDA0001725135690000011.png
JP-2019524653-A,Tumor sensitization for treatment with endoglin antagonism ,"シーダーズ−サイナイ メディカル センター, シーダーズ−サイナイ  メディカル  センター","ニール ボウミック, ニール ボウミック, ベサニー スミス, ベサニー スミス, ベロニカ プラセンシオ, ベロニカ プラセンシオ, アニシャ マダフ, アニシャ マダフ",2016-06-14,2017-06-14,2019-09-05,,https://patents.google.com/patent/JP2019524653A/en,https://patentimages.storage.googleapis.com/89/8e/c7/e8856c1a5fe5d6/2019524653-3.png
US-2014296104-A1,Genes Differentially Expressed by Cumulus Cells and Assays Using Same to Identify Pregnancy Competent Oocytes ,"Gema Diagnostics, Inc.","Jose B. Cibelli, Amy E. Iager, Hasan H. Otu",2011-10-14,2012-10-15,2014-10-02,,https://patents.google.com/patent/US20140296104A1/en,
