search URL:,https://patents.google.com/?q=%22allele+frequency%22+AND+%28%22disease+probability%22+OR+%22variant+scoring%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
WO-2006126706-A1,"Prophylactic/therapeutic agent for psychotic disorder such as bipolar mood disorder and schizophrenia, screening method for the same, and method for determination of risk for the development of the disease ","Kyoto University, National University Corporation Nagoya University, School Juridical Person Fujita Educational Institution","Tsuyoshi Miyakawa, Nobuyuki Yamasaki, Keiko Toyama, Norio Ozaki, Masashi Ikeda, Nakao Iwata",2005-05-23,2006-05-23,2006-11-30,,https://patents.google.com/patent/WO2006126706A1/en,
CN-112094906-A,Gene diagnosis kit suitable for injury of anterior cruciate ligament in China ,陈鸿,"陈鸿, 姜春岩, 史荔, 赵文川, 刘舒媛, 罗廷虎, 张启, 杨智敏, 郭艳",2020-10-28,2020-10-28,2020-12-18,,https://patents.google.com/patent/CN112094906A/en,https://patentimages.storage.googleapis.com/df/82/e7/173e3fa5d9c60c/HDA0002746982350000011.png
WO-2021132920-A1,Tailored gene chip for genetic test and fabrication method therefor ,주식회사 클리노믹스,"조윤성, 전재훈, 박종화, 김병철",2019-12-27,2020-12-01,2021-07-01,,https://patents.google.com/patent/WO2021132920A1/en,https://patentimages.storage.googleapis.com/58/51/b0/9c146cd825bf0c/PCTKR2020017383-appb-img-000001.png
CN-117497051-A,Gene mutation prediction method for multi-mode annotation generation ,良渚实验室,"沈宁, 伍赛, 刘逸程",2023-11-21,2023-11-21,2024-02-02,,https://patents.google.com/patent/CN117497051A/en,
WO-2011142832-A2,Stem cells derived under low oxygen conditions ,Whitehead Institute For Biomedical Research,"Maisam Mitalipova, Rudolf Jaenisch",2010-05-13,2011-05-13,2011-11-17,,https://patents.google.com/patent/WO2011142832A2/en,
CN-107849041-B,Genetic markers associated with response to CRTH2 receptor antagonists ,默沙东公司,"G.J.奥皮特克, P.H.黄, J.麦克尔威, D.V.梅罗特拉, S.格林伯格, Z.郭",2015-07-23,2016-07-21,2021-07-23,2021-07-23,https://patents.google.com/patent/CN107849041B/en,https://patentimages.storage.googleapis.com/ce/fa/55/6a2b4160739785/306083.png
CN-104975076-A,Deafness gene screening chip ,中南大学湘雅医院,"冯永, 梅凌云, 贺楚峰, 刘亚兰, 蒋璐, 吴宏, 刘畅, 陈红胜, 蔡鑫章, 陆小净",2014-04-14,2014-04-14,2015-10-14,,https://patents.google.com/patent/CN104975076A/en,
US-2022068432-A1,Systematic identification of candidates for genetic testing using clinical data and machine learning ,Vanderbilt University,"Douglas Ruderfer, Theodore Morley",2020-08-28,2021-08-27,2022-03-03,,https://patents.google.com/patent/US20220068432A1/en,https://patentimages.storage.googleapis.com/b7/14/e5/76feff5d5f6028/US20220068432A1-20220303-D00000.png
EP-2611937-A1,Method for prognosing the age-at-onset of huntington's disease ,Institut National de la Sante et de la Recherche Medicale (INSERM),Christian Neri,2010-09-02,2011-09-02,2013-07-10,,https://patents.google.com/patent/EP2611937A1/en,
CA-2869898-A1,Mutations in calmodulin genes ,"Aarhus Universitet, Aalborg Universitet, Michael Toft Overgaard, Mette NYEGAARD, Anders Borglum","Michael Toft Overgaard, Mette NYEGAARD, Anders Borglum",2012-04-12,2013-04-12,2013-10-17,,https://patents.google.com/patent/CA2869898A1/en,
KR-101967881-B1,Marker for diagnosing Charcot-Marie-Tooth disease and use thereof ,"사회복지법인 삼성생명공익재단, 공주대학교 산학협력단","최병옥, 남수현, 김종현, 정기화",2017-08-09,2017-08-09,2019-04-10,2019-04-10,https://patents.google.com/patent/KR101967881B1/en,https://patentimages.storage.googleapis.com/d0/04/84/95aef6e7e91174/112017077038737-pat00001.png
US-2013029330-A1,Mutant ldl receptor gene ,Arabian Gulf University,"Said M. Shawar, Ahmad R. Ramadan, Mohammad A. Al-Drees, Hasan Ali Najat",2009-12-22,2010-12-22,2013-01-31,,https://patents.google.com/patent/US20130029330A1/en,https://patentimages.storage.googleapis.com/ce/82/5d/101e039c4360c0/US20130029330A1-20130131-D00001.png
EP-2492354-A1,Method for identifying compounds useful in the treatment of photosensitive reflex epilepsy ,Institut National De La Recherche Agronomique (INRA),Frédérique Pitel,2011-02-23,2011-02-23,2012-08-29,,https://patents.google.com/patent/EP2492354A1/en,
KR-20110129783-A,Monobasic Polymorphism Associated with Breast Cancer and Its Uses ,"서울대학교산학협력단, 인제대학교 산학협력단","강대희, 전수지, 이경무, 박수경, 유근영, 노동영, 최지엽",2010-05-26,2010-05-26,2011-12-02,,https://patents.google.com/patent/KR20110129783A/en,
KR-20140148206-A,PLEKHG5 as a causative gene of Charcot-Marie-Tooth disease and diagnosis method for the disease ,"이화여자대학교 산학협력단, 공주대학교 산학협력단","정기화, 최병옥, 홍영빈, 박진모",2013-06-21,2013-06-21,2014-12-31,,https://patents.google.com/patent/KR20140148206A/en,https://patentimages.storage.googleapis.com/18/03/0d/9b007adf708e8b/pat00002.png
CN-110283907-A,The specific gene marker object of thyroid malignancy and its application ,江苏大学,"刘树柏, 何英英, 吴丹丹",2019-05-31,2019-05-31,2019-09-27,,https://patents.google.com/patent/CN110283907A/en,
RU-2601151-C2,"Method of simultaneous genodiagnostic of two mutant alleles causing cvm and blad in cattle, and test system for it ","Общество с ограниченной ответственностью ""АгроВет""","Саида Нурбиевна Марзанова, Давуд Абдулсемидович Девришов, Яков Игоревич Алексеев, Нина Валерьевна Коновалова, Нурбий Сафарбиевич Марзанов",2015-02-11,2015-02-11,2016-10-27,2016-10-27,https://patents.google.com/patent/RU2601151C2/en,https://patentimages.storage.googleapis.com/43/22/3b/443d8fc58641dd/00000007.png
WO-2018169333-A1,Pold1 exhibiting genetic pleiotropy and method for diagnosing diseases by using same ,서울대학교병원,"최병윤, 오두이",2017-03-15,2018-03-15,2018-09-20,,https://patents.google.com/patent/WO2018169333A1/en,https://patentimages.storage.googleapis.com/c0/74/d8/91fd95b5519c58/PCTKR2018003063-appb-D000001.png
KR-101967880-B1,Marker for diagnosing Charcot-Marie-Tooth disease and use thereof ,"사회복지법인 삼성생명공익재단, 공주대학교 산학협력단","최병옥, 남수현, 김종현, 정기화",2017-08-09,2017-08-09,2019-04-10,2019-04-10,https://patents.google.com/patent/KR101967880B1/en,https://patentimages.storage.googleapis.com/6a/1d/b5/9f738d1f1be951/112017077038692-pat00001.png
CN-109055532-B,"Primer composition for genetic deafness gene detection before embryo implantation, kit and application ",苏州贝康医疗器械有限公司,"曹扬, 冒燕, 刘慧敏, 孔令印, 梁波",2018-09-12,2018-09-12,2022-03-18,2022-03-18,https://patents.google.com/patent/CN109055532B/en,https://patentimages.storage.googleapis.com/78/93/84/8587f7e03f6103/HDA0001796931210000011.png
US-2007267782-A1,System and Method for Making Lab Card by Embossing ,"Affymetrix, Inc.","Chuan Gao, Melvin Yamamoto",2005-11-02,2007-06-11,2007-11-22,,https://patents.google.com/patent/US20070267782A1/en,https://patentimages.storage.googleapis.com/e3/7f/0f/51deda7f411fa3/US20070267782A1-20071122-D00000.png
AU-2020100975-A4,"Snp combination for germplasm resource diversity analysis and molecular breeding of chinese cabbage, and use thereof ",Beijing Academy Of Agriculture And Forestry Sciences,"Guixiang LU, Tongbing SU, Guanglei SUI, Weihong Wang, Shuancang YU, Yangjun YU, Deshuang ZHANG, Fenglan ZHANG, Xiuyun ZHAO",2020-06-10,2020-06-10,2020-08-27,2020-08-27,https://patents.google.com/patent/AU2020100975A4/en,
EP-3612828-A1,Methods and kits for evaluating zinc levels in milk ,Technion Research & Development Foundation Ltd.,"Yehuda G. Assaraf, Yarden GOLAN MAOR",2017-04-11,2018-04-11,2020-02-26,,https://patents.google.com/patent/EP3612828A1/en,
CN-111423503-A,"New mutant proteins, new mutant genes related to long QT syndrome and their applications ",百世诺(北京)医学检验实验室有限公司,"刘哲, 侯青, 梁庆渊, 刘锋, 李伟真, 刘福佳, 赵娜娜, 周小云, 刘昕超, 惠汝太",2020-04-03,2020-04-03,2020-07-17,,https://patents.google.com/patent/CN111423503A/en,https://patentimages.storage.googleapis.com/06/f3/28/c769e3694feec4/HDA0002438882570000011.png
JP-2022520794-A,How to prepare and analyze a nucleic acid library ,タカラ バイオ ユーエスエー， インコーポレイテッド,"カンベロフ，エマニュエル, キムラ，ヨシタカ, キャサリン ラリベルテ，ジュリー, ケビン マーティン，パトリック, マイヤーズ，ジェイコブ",2019-02-15,2020-02-14,2022-04-01,,https://patents.google.com/patent/JP2022520794A/en,https://patentimages.storage.googleapis.com/f7/1d/8d/3393bb2ea790e6/2022520794000006.png
JP-2004097086-A,Genetic diagnosis of hypertension using polymorphism in endothelin 1 gene and nucleic acid molecule for use therefor ,"National Cardiovascular Center, 国立循環器病センター総長, Iyakuhin Fukusayou Higai Kyuusai Kenkyu Shinko Chosa Kiko, 医薬品副作用被害救済・研究振興調査機構","Kazu Kamiide, 神　出　　　計, Toshibumi Mannami, 万　波　俊　文, Yuhei Kono, 河　野　雄　平, Toshiyuki Miyata, 宮　田　敏　行, Toshio Ogiwara, 荻　原　俊　男, Masanobu Tomoike, 友　池　仁　暢",2002-09-09,2002-09-09,2004-04-02,,https://patents.google.com/patent/JP2004097086A/en,
WO-2021135072-A1,Probe and detection kit for detecting lung cancer driving gene mutation ,浙江大学,"李明定, 杜文娟, 赵俊生, 王丹丹, 张学文, 徐怡",2019-12-31,2020-06-04,2021-07-08,,https://patents.google.com/patent/WO2021135072A1/en,
US-2014066461-A1,Methods for diagnosing and treating schizophrenia ,Dolores MALASPINA,Dolores MALASPINA,2012-08-31,2013-09-03,2014-03-06,,https://patents.google.com/patent/US20140066461A1/en,https://patentimages.storage.googleapis.com/45/ae/19/264fbd7006fdef/US20140066461A1-20140306-D00001.png
CN-115925869-A,AXIN2 mutants and uses thereof ,广州市妇女儿童医疗中心,"廖灿, 符芳, 李东至, 李茹, 杨昕, 潘敏, 甄理, 韩瑾, 党孝, 王丹, 喻秋霞, 邓琼",2022-12-12,2022-12-12,2023-04-07,,https://patents.google.com/patent/CN115925869A/en,https://patentimages.storage.googleapis.com/8b/59/09/30eb2d0c049a9c/HDA0003993463980000011.png
CN-101851672-A,A method for simultaneously detecting genotypes of 32 single nucleotide polymorphism sites ,中国人民解放军总医院,"田亚平, 张阳东",2010-01-26,2010-01-26,2010-10-06,,https://patents.google.com/patent/CN101851672A/en,https://patentimages.storage.googleapis.com/26/82/aa/497b8d59f9562b/DEST_PATH_HSB00000186735700011.png
WO-2017088144-A1,"Snp combination for analyzing diversity of chinese cabbage germplasm resource and for molecular breeding, and use thereof ",北京市农林科学院,"苏同兵, 于拴仓, 张凤兰, 余阳俊, 张德双, 赵岫云, 汪维红, 卢桂香, 隋光磊",2015-11-26,2015-11-26,2017-06-01,,https://patents.google.com/patent/WO2017088144A1/en,https://patentimages.storage.googleapis.com/72/61/c1/3cd8b5eede7172/PCTCN2015095671-appb-300001.png
CN-109207609-B,A kind of SNP related to chicken growth and meat traits and its application ,佛山科学技术学院,"岳孝亭, 林树茂, 刘咸, 刘承鑫, 许嘉慧, 杨昌盛",2018-10-17,2018-10-17,2022-03-22,2022-03-22,https://patents.google.com/patent/CN109207609B/en,https://patentimages.storage.googleapis.com/72/fb/30/ce33b7775bbfe3/HDA0001831176990000011.png
CN-109207608-B,SNP (Single nucleotide polymorphism) related to chicken body size traits and application thereof ,佛山科学技术学院,"林树茂, 刘咸, 刘承鑫, 岳孝亭, 邓桃球, 林静",2018-10-17,2018-10-17,2022-03-22,2022-03-22,https://patents.google.com/patent/CN109207608B/en,https://patentimages.storage.googleapis.com/6b/50/eb/c1031376ed7a59/HDA0001831176870000011.png
JP-2012508023-A,Allele amplification bias ,ユニバーシティ・オブ・ユタ・リサーチ・ファウンデイション,"マッキニー，ジェーソン・ティー, チョウ，ルーミン, ガンドレー，キャメロン・エヌ, パレイス，ロバート・アンドリュー",2008-11-07,2009-11-06,2012-04-05,,https://patents.google.com/patent/JP2012508023A/en,https://patentimages.storage.googleapis.com/bf/12/0c/bfe52195b96c70/2012508023-2.png
KR-20080031590-A,"New skin gene card for stable storage of nucleic acid, gene analysis method using it, and its application method ","굿젠  주식회사, 문우철","문우철, 이진영, 박근양, 신정식",2006-10-04,2006-10-04,2008-04-10,,https://patents.google.com/patent/KR20080031590A/en,https://patentimages.storage.googleapis.com/fa/24/da/3e7e91396e8a8b/112006072544226-PAT00023.png
WO-2016015194-A1,Glaucoma screening kit ,"电子科技大学附属医院.四川省人民医院, 复旦大学附属眼耳鼻喉科医院","杨正林, 孙兴怀, 林婴, 陈宇虹",2014-07-28,2014-07-28,2016-02-04,,https://patents.google.com/patent/WO2016015194A1/en,
CN-117025725-A,Preparation method and application of SNP skeleton probe based on probe hybridization capturing high-throughput sequencing technology ,迈杰转化医学研究(苏州)有限公司,"顾凯丽, 邓啸, 刘佳, 蒋泽宇, 王方杰, 张亚飞",2023-08-11,2023-08-11,2023-11-10,,https://patents.google.com/patent/CN117025725A/en,
JP-2018502559-A,Biomarkers for predicting weight loss and weight maintenance ,"ネステク ソシエテ アノニム, ネステク  ソシエテ  アノニム","アルマン ヴァルセージア，, アルマン ヴァルセージア，, ヨルク ハーゲル，, ヨルク ハーゲル，",2014-11-21,2015-11-09,2018-02-01,,https://patents.google.com/patent/JP2018502559A/en,https://patentimages.storage.googleapis.com/ea/9c/6b/017c6b1e2de596/2018502559-32.png
EP-3135770-A1,Set of oligonucleotides and method for detection of fetal dna fraction in maternal plasma ,Latvian Biomedical Research and Study Centre,"Ilze Radovica-Spalvina, Vita Rovite, Raitis Peculis, Liene Nikitina-Zake, Davides Fridmanis, Janis Klovins",2015-08-28,2015-08-28,2017-03-01,,https://patents.google.com/patent/EP3135770A1/en,
JP-2012200251-A,Causative gene of sunburn ,"Nagasaki Univ, 国立大学法人  長崎大学","Tomoo Ogi, 朋男 荻, Yuka Nakazawa, 由華 中沢, Koichiro Yoshiura, 孝一郎 吉浦, Kensuke Sasaki, 健介 佐々木",2011-03-28,2011-03-28,2012-10-22,,https://patents.google.com/patent/JP2012200251A/en,
CN-106636435-A,Method for genetic testing in single cells by HRM (high resolution melting) and pyrosequencing ,浙江大学,"王丽雅, 金帆, 董旻岳",2017-02-07,2017-02-07,2017-05-10,,https://patents.google.com/patent/CN106636435A/en,
CN-117248008-A,"Genetic screening method, system and product for abnormal red and green vision ",上海谱希和光基因科技有限公司,"徐瑶瑶, 吴文辉, 于晓光",2023-10-24,2023-10-24,2023-12-19,,https://patents.google.com/patent/CN117248008A/en,
US-2020354798-A1,Methods for determining tumor microsatellite instability ,"Illumina, Inc.","Li Liu, Shile Zhang, Mahdi Golkaram, Shannon KAPLAN, Jie Ren",2019-05-09,2020-05-07,2020-11-12,,https://patents.google.com/patent/US20200354798A1/en,https://patentimages.storage.googleapis.com/6f/1d/3b/86044dd100b967/US20200354798A1-20201112-D00000.png
CN-107699568-A,LDLR gene mutation bodies and its application ,华中科技大学,"凃欣, 周颖超, 谢强",2017-10-31,2017-10-31,2018-02-16,,https://patents.google.com/patent/CN107699568A/en,
AU-2019101134-A4,A toolkit for providing early diagnosis and individualized drug therapy for monogenetic hypertension through exomic re-sequencing ,"Cai, Dongchen MR, Gong, Yaping MISS, Ren, Yirui MISS, Wei, Kuangyi MR, Wu, Weijie MR, Zhang, Shijie MR","Dongchen Cai, Yaping Gong, Yirui Ren, Kuangyi Wei, Weijie WU, Shijie Zhang",2019-09-30,2019-09-30,2019-10-31,2019-10-31,https://patents.google.com/patent/AU2019101134A4/en,
CN-101029340-A,Method for screening high-reproduction goat and its special primer ,中国农业科学院北京畜牧兽医研究所,"储明星, 彭志兰, 陈宏权",2007-04-11,2007-04-11,2007-09-05,,https://patents.google.com/patent/CN101029340A/en,https://patentimages.storage.googleapis.com/c4/a8/b8/fc6d4cf1c6bcb0/A20071006535500151.png
CN-115896141-A,Application of PRSS56 protein expression and enzyme activity regulation in the treatment of myopia ,复旦大学附属妇产科医院,"王红艳, 周翔宇, 王为民, 曾炜佳",2022-08-08,2022-08-08,2023-04-04,,https://patents.google.com/patent/CN115896141A/en,https://patentimages.storage.googleapis.com/2d/f5/a9/92263f40dbd653/HDA0003786475840000011.png
JP-WO2013100139-A1,HLA-A * 24 group judgment method ,凸版印刷株式会社,"牧野　洋一, 洋一 牧野, 明男 山根, 明男 山根, 友彦 東, 友彦 東, 雅人 中山, 雅人 中山",2011-12-28,2012-12-28,2015-05-11,,https://patents.google.com/patent/JPWO2013100139A1/en,https://patentimages.storage.googleapis.com/01/6c/89/e7c32ab48ca737/2013100139-14.png
CN-101225387-A,A New 11 X Chromosome STR Loci and Its Typing Method ,西安交通大学,"李生斌, 刘清波, 余兵, 张洪波",2008-01-25,2008-01-25,2008-07-23,,https://patents.google.com/patent/CN101225387A/en,
CN-107034285-B,Gene chip for hereditary leukoencephalopathy and its application ,中南大学湘雅医院,"彭镜, 肖朝华, 邓小鹿, 尹飞, 王晓乐, 何芳, 吴丽文, 杨丽芬, 张慈柳, 羊蠡",2017-05-17,2017-05-17,2019-09-24,2019-09-24,https://patents.google.com/patent/CN107034285B/en,
AU-2018101290-A4,A method for predicting genetic risk of salt-sensitive hypertension based on next-generation sequencing ,"Cao, Jinge Miss, Chen, Jialao Mr, Li, Ruichuan Mr, Li, Tang Miss, Niu, Jianzhi Miss, Zhou, Ziqi Miss","Jinge Cao, Jialao Chen, Ruichuan Li, Tang Li, Jianzhi Niu, Ziqi ZHOU",2018-09-04,2018-09-04,2018-10-11,2018-10-11,https://patents.google.com/patent/AU2018101290A4/en,
WO-2018103679-A1,Benign thyroid nodule-specific gene ,宁光,"宁光, 王卫庆, 叶蕾, 周晓艺",2016-12-07,2017-12-07,2018-06-14,,https://patents.google.com/patent/WO2018103679A1/en,
CN-103509800-B,Autosomal recessive non-syndromic-type deafness causing gene ,"深圳华大基因科技有限公司, 山东大学","刘奇迹, 龚瑶琴, 李江夏, 张锡宇, 肖若, 张清岩, 王俊, 汪建, 杨焕明",2012-06-20,2012-06-20,2017-04-12,2017-04-12,https://patents.google.com/patent/CN103509800B/en,
CN-101225386-A,A New 10 Y Chromosome Short Tandem Repeat Loci and Its Typing Method ,西安交通大学,"李生斌, 杨丽, 赖江华, 沈春梅, 马骏",2008-01-22,2008-01-22,2008-07-23,,https://patents.google.com/patent/CN101225386A/en,
WO-2022075794-A1,"Method for determining personal skin type, and method and system for providing customized cosmetics based thereon ","재단법인 제주테크노파크, 주식회사 테라젠바이오, 피엔케이피부임상연구센타 주식회사, (주)아모레퍼시픽","김병호, 서인수, 김수윤, 황태순, 홍경원, 신진희, 이해광, 박원석, 남진, 이성원, 고명진",2020-10-08,2021-10-08,2022-04-14,,https://patents.google.com/patent/WO2022075794A1/en,https://patentimages.storage.googleapis.com/34/b0/12/bea43a51cd783a/PCTKR2021013853-appb-img-000001.png
CN-102605076-B,Methods and kits for rapid genotyping of warfarin using starting doses ,汪道文,"汪道文, 崔广林, 丁虎",2012-03-26,2012-03-26,2014-02-19,2014-02-19,https://patents.google.com/patent/CN102605076B/en,
US-2022111002-A1,Treatment of sensorineural deafness ,University Of Miami,Mustafa Tekin,2019-05-21,2020-05-21,2022-04-14,,https://patents.google.com/patent/US20220111002A1/en,https://patentimages.storage.googleapis.com/77/5b/d9/e24de1a4538ff9/US20220111002A1-20220414-D00000.png
CN-103966226-B,"Alexander disease associated gene mutation, its detection method and application thereof ",深圳华大基因股份有限公司,"方明艳, 盖齐·达尼埃莱, 王海荣, 刘轩竹, 王俊, 汪建, 杨焕明",2013-02-06,2013-02-06,2016-06-22,2016-06-22,https://patents.google.com/patent/CN103966226B/en,
CN-112626192-A,"Gene chip, kit comprising gene chip and application of gene chip ",雷博,"雷博, 郝冰涛, 李亚",2020-12-16,2020-12-16,2021-04-09,,https://patents.google.com/patent/CN112626192A/en,
CN-104372009-A,"New pathogenic gene of Melkersson-Rosenthal syndrome, and coding protein and application thereof ","深圳华大基因科技有限公司, 中国医科大学附属第一医院","徐学刚, 张建国, 高兴华, 管李萍, 陈洪铎, 谌于蓝, 徐凤萍",2014-11-13,2014-11-13,2015-02-25,,https://patents.google.com/patent/CN104372009A/en,
CN-118302537-A,Blood matrix as reference material for in vitro diagnostics ,森斯艾迪有限公司,"B·诺瓦克, A·卢金",2021-07-21,2022-07-21,2024-07-05,,https://patents.google.com/patent/CN118302537A/en,
CN-101974643-A,Epithelial type cadherin expressed gene CDH1 mutation detection kit and application thereof ,南京大学,"范怡梅, 陈琴花, 邓伟, 周函, 郭文文, 王亚平",2010-11-18,2010-11-18,2011-02-16,,https://patents.google.com/patent/CN101974643A/en,https://patentimages.storage.googleapis.com/56/bf/c8/9f775bec531fcf/HDA0000033050280000011.png
CN-103421799-B,Application of pig HOXA1 gene in boar genetic disease breeding improvement ,江西农业大学,"任军, 黄路生, 乔瑞敏, 何余湧",2013-08-21,2013-08-21,2015-07-01,2015-07-01,https://patents.google.com/patent/CN103421799B/en,
CN-1896277-A,Polymophism point related to diffuse B-type lymphomatous sensitation and its use ,中山大学,"庄诗美, 胡丽莉, 程家森, 杨金娥, 张宴",2006-01-09,2006-01-09,2007-01-17,,https://patents.google.com/patent/CN1896277A/en,https://patentimages.storage.googleapis.com/1e/b3/17/2c494583a258b4/A20061003260300101.png
AU-2012216783-A1,Use of genetic markers to diagnose familial dysautonomia ,"Anat Blumenfeld, The General Hospital Corporation","Anat Blumenfeld, James F. Gusella, Susan Slaugenhaupt",2000-03-15,2012-09-12,2012-10-04,,https://patents.google.com/patent/AU2012216783A1/en,
JP-4472173-B2,"Genomic sequence of 5-lipoxygenase activating protein (FLAP), polymorphic marker thereof, and method for detecting asthma ",セローノ  ジェネティクス  インスティテュート  ソシエテ  アノニム,"ブルメンフェルド，マルタ, シューマコフ，イリヤ, ブーゲレット，リディー",1998-04-15,1999-04-15,2010-06-02,2010-06-02,https://patents.google.com/patent/JP4472173B2/en,https://patentimages.storage.googleapis.com/8a/4f/d2/c8268883a7e807/0004472173-43.png
JP-2004275007-A,Genetic diagnosis of hypertension or hypotension using polymorphism in matrix metalloprotease 9 gene and nucleic acid molecule for use therefor ,"National Cardiovascular Center, 国立循環器病センター総長, Iyakuhin Fukusayou Higai Kyuusai Kenkyu Shinko Chosa Kiko, 医薬品副作用被害救済・研究振興調査機構","Yoshihiro Kokubo, 喜  弘 小久保, Toshibumi Mannami, 波  俊  文 万, Toshiyuki Miyata, 田  敏  行 宮, Masanobu Tomoike, 池  仁  暢 友",2003-03-12,2003-03-12,2004-10-07,,https://patents.google.com/patent/JP2004275007A/en,
CN-115458053-A,"A method, device, equipment and medium for predicting alternative splicing disrupting mutation sites ","华中科技大学同济医学院附属同济医院, 武汉生物样本库有限公司","汪道文, 刘浩, 余思克",2022-08-19,2022-08-19,2022-12-09,,https://patents.google.com/patent/CN115458053A/en,https://patentimages.storage.googleapis.com/ca/0d/5a/e2aa2612015ed1/HDA0003807078100000011.png
CN-118262787-A,Method and system for simultaneously identifying carrying state of pathogenic genes of antenatal fetus and chromosome structure abnormality ,复旦大学附属妇产科医院,"张硕, 裴真乐, 徐丛剑",2023-08-22,2023-08-22,2024-06-28,,https://patents.google.com/patent/CN118262787A/en,
US-7510834-B2,Gene mapping method using microsatellite genetic polymorphism markers ,"Hidetoshi Inoko, Tokai University","Hidetoshi Inoko, Gen Tamiya",2000-04-13,2003-09-26,2009-03-31,2009-03-31,https://patents.google.com/patent/US7510834B2/en,https://patentimages.storage.googleapis.com/f1/74/cc/035f146ad1ebcd/US07510834-20090331-D00001.png
JP-2003235576-A,Molecular level examination method for predicting colorectal cancer risk with snp of mmp-1 and mmp-3 genes ,"Yamaguchi Technology Licensing Organization Ltd, 有限会社山口ティー・エル・オー","Yuji Hinota, 裕治 日野田, Masao Oka, 正朗 岡",2002-02-18,2002-02-18,2003-08-26,,https://patents.google.com/patent/JP2003235576A/en,
EP-0983385-B1,Prediction of inflammatory disease associated with il-1 geneloci polymorphisms ,"Interleukin Genetics, Inc.","Gordon Duff, Angela Cox, Nicola Jane Camp, Francesco Saverio De Giovine",1997-05-29,1998-05-21,2010-03-31,2010-03-31,https://patents.google.com/patent/EP0983385B1/en,https://patentimages.storage.googleapis.com/52/b0/79/22b05e56260c38/imgf0001.png
CN-115605617-A,microsatellite instability ,"私人基因诊断公司（Us）, 私人基因诊断公司",D·伍德,2020-03-12,2021-03-10,2023-01-13,,https://patents.google.com/patent/CN115605617A/en,https://patentimages.storage.googleapis.com/25/48/b3/2e3a763dc7bbc6/HDA0003899290870000011.png
AU-2007200906-A1,Use of genetic markers to diagnose familial dysautonomia ,"Anat Blumenfeld, The General Hospital Corporation","Anat Blumenfeld, James F Gusella, Susan Slaugenhaupt",2000-03-15,2007-03-01,2007-03-22,,https://patents.google.com/patent/AU2007200906A1/en,
CN-116218968-A,"Primer composition, method and kit for detecting HBA1/2 single gene defect ",北京中仪康卫医疗器械有限公司,"王彦坤, 金晨, 黄以宁, 乔国枝, 张倩, 费嘉",2022-08-24,2022-08-24,2023-06-06,,https://patents.google.com/patent/CN116218968A/en,
AU-2000237492-A1,Use of genetic markers to diagnose familial dysautonomia ,"Anat Blumenfeld, The General Hospital Corporation","Anat Blumenfeld, James F. Gusella, Susan Slaugenhaupt",2000-03-15,2000-03-15,2001-09-24,,https://patents.google.com/patent/AU2000237492A1/en,
JP-7391349-B2,"Method for testing the risk of developing normal pressure hydrocephalus, and kit used for the method ",国立大学法人 長崎大学,"孝一郎 吉浦, 芳郎 森本, 達也 木住野, 慎治 小野",2019-06-27,2019-06-27,2023-12-05,2023-12-05,https://patents.google.com/patent/JP7391349B2/en,
CN-118887994-A,An early screening method for colorectal cancer based on the integration of multi-omics features in blood ,"中国医学科学院肿瘤医院, 北京泛生子基因科技有限公司","高亦博, 焦宇辰, 刘骞, 李梦帆, 曹丹丹, 王思振",2024-08-15,2024-08-15,2024-11-01,,https://patents.google.com/patent/CN118887994A/en,
WO-9943858-A1,Two-dimensional linkage study techniques ,"Ralph Evan Mcginnis, Robert Owen Mcginnis","Ralph Evan Mcginnis, Robert Owen Mcginnis",1998-02-26,1999-02-26,1999-09-02,,https://patents.google.com/patent/WO1999043858A1/en,
US-2024352513-A1,Detecting mutations and ploidy in chromosomal segments ,"Natera, Inc.","Joshua Babiarz, Tudor Pompiliu Constantin, Lane A. Eubank, George Gemelos, Matthew Micah Hill, Huseyin Eser Kirkizlar, Matthew Rabinowitz, Onur Sakarya, Styrmir Sigurjonsson, Bernhard Zimmermann",2014-04-21,2024-06-25,2024-10-24,,https://patents.google.com/patent/US20240352513A1/en,https://patentimages.storage.googleapis.com/30/92/2d/7567a6d96b0732/US20240352513A1-20241024-D00001.png
EP-2090588-A1,In vitro method for prognosis and/or diagnosis of hypersensitivity to ooestrogens or to substances with ooestrogenic activity ,"Neocodex, S.L.","María del Carmen RIVERO, Ana Salinas, María Eugenia SAEZ GOÑI, Francisco Jesús MORÓN CIVANTOS, Luis Miguel Real, José Jorge GALÁN, Agustín RUIZ LAZA, José Luis ROYO",2006-10-23,2007-10-23,2009-08-19,,https://patents.google.com/patent/EP2090588A1/en,https://patentimages.storage.googleapis.com/c7/fb/94/b19fbfd503dd9e/imgf0001.png
AU-2004282593-B2,Direct nucleic acid detection in bodily fluids ,"Third Wave Technologies, Inc.","Hatim T. Allawi, Chad Gerber, Jeff G. Hall, Nancy Jarvis, David Kurensky, Scott M. Law, Andrew A. Lukowiak, Victor Lyamichev, Robert Roeven",2003-10-16,2004-10-18,2008-07-10,2008-07-10,https://patents.google.com/patent/AU2004282593B2/en,
